longitude,latitude,weather_id,weather_main,weather_description,weather_icon,temperature,pressure,humidity,wind_speed,wind_degree,clouds_all,datetime,sunrise,sunset
-6.25,53.36,803,Clouds,broken clouds,04d,281.68,1007,70,5.1,,75,2020-03-14 11:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.68,1007,70,5.1,,75,2020-03-14 11:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.68,1007,70,5.1,,75,2020-03-14 11:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.67,1007,70,5.1,,75,2020-03-14 11:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.75,1007,70,5.7,,75,2020-03-14 11:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.75,1007,70,5.7,,75,2020-03-14 11:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.83,1007,70,5.7,,75,2020-03-14 12:00:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.96,1007,70,5.7,,75,2020-03-14 12:05:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,281.96,1007,70,5.7,,75,2020-03-14 12:05:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.6,1006,75,5.1,,75,2020-03-14 12:15:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.64,1006,75,5.1,,75,2020-03-14 12:20:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.6,1006,75,5.1,,75,2020-03-14 12:15:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.56,1006,75,5.1,,75,2020-03-14 12:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.56,1006,75,5.1,,75,2020-03-14 12:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.56,1006,75,5.1,,75,2020-03-14 12:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.33,1005,87,4.6,,75,2020-03-14 12:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.4,1005,87,4.6,,75,2020-03-14 12:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.39,1005,87,4.6,,75,2020-03-14 12:55:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.4,1005,87,4.6,,75,2020-03-14 13:00:28,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.4,1005,87,4.6,,75,2020-03-14 13:00:28,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.55,1005,87,4.6,,75,2020-03-14 13:10:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.55,1005,87,4.6,,75,2020-03-14 13:10:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.95,1005,87,4.6,,75,2020-03-14 13:15:57,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.55,1005,87,4.6,,75,2020-03-14 13:10:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.93,1005,87,4.6,,75,2020-03-14 13:30:03,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,281.93,1005,87,4.6,,75,2020-03-14 13:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.01,1004,87,3.6,,75,2020-03-14 13:40:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.01,1004,87,3.6,,75,2020-03-14 13:40:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.09,1004,87,3.6,,75,2020-03-14 13:50:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.09,1004,87,3.6,,75,2020-03-14 13:50:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.17,1004,87,3.6,,75,2020-03-14 14:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.17,1004,87,3.6,,75,2020-03-14 14:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,282.17,1004,87,3.6,,75,2020-03-14 14:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.15,1003,87,7.2,,75,2020-03-14 14:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.31,1003,87,7.2,,75,2020-03-14 14:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.3,1003,87,7.2,,75,2020-03-14 14:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.37,1003,87,7.2,,75,2020-03-14 14:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.3,1003,87,7.2,,75,2020-03-14 14:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.37,1003,87,7.2,,75,2020-03-14 14:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,283.44,1002,87,6.7,,75,2020-03-14 14:45:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,283.44,1002,87,6.7,,75,2020-03-14 14:45:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,283.44,1002,87,6.7,,75,2020-03-14 14:45:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,283.61,1002,87,6.7,,75,2020-03-14 15:00:04,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,283.61,1002,87,6.7,,75,2020-03-14 15:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.18,1002,81,7.7,,75,2020-03-14 15:09:58,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.27,1002,81,7.7,,75,2020-03-14 15:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.18,1002,81,7.7,,75,2020-03-14 15:09:58,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.27,1002,81,7.7,,75,2020-03-14 15:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.27,1002,81,7.7,,75,2020-03-14 15:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.35,1002,81,7.7,,75,2020-03-14 15:35:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.27,1002,81,7.7,,75,2020-03-14 15:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.56,1001,81,7.7,,75,2020-03-14 15:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.56,1001,81,7.7,,75,2020-03-14 15:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.56,1001,81,7.7,,75,2020-03-14 15:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.35,1001,81,7.7,,75,2020-03-14 16:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.35,1001,81,7.7,,75,2020-03-14 16:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.35,1001,81,7.7,,75,2020-03-14 16:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.45,1001,81,7.7,,75,2020-03-14 16:15:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.68,1000,76,7.7,,75,2020-03-14 16:20:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.62,1000,76,7.7,,75,2020-03-14 16:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.62,1000,76,7.7,,75,2020-03-14 16:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.62,1000,76,7.7,,75,2020-03-14 16:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.66,1000,76,7.7,,75,2020-03-14 16:40:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.61,1000,76,7.7,,75,2020-03-14 16:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.61,1000,76,7.7,,75,2020-03-14 16:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04d,284.61,1000,76,7.7,,75,2020-03-14 16:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.39,1000,76,7.2,,40,2020-03-14 17:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.39,1000,76,7.2,,40,2020-03-14 17:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.39,1000,76,7.2,,40,2020-03-14 17:00:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.36,1000,76,7.2,,40,2020-03-14 17:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.36,1000,76,7.2,,40,2020-03-14 17:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.38,999,76,8.2,,40,2020-03-14 17:25:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.38,999,76,8.2,,40,2020-03-14 17:25:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.38,999,76,8.2,,40,2020-03-14 17:30:03,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03d,284.38,999,76,8.2,,40,2020-03-14 17:30:03,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.94,999,81,8.2,,75,2020-03-14 17:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.94,999,81,8.2,,75,2020-03-14 17:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.84,999,81,8.2,,75,2020-03-14 17:55:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.84,999,81,8.2,,75,2020-03-14 17:55:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.81,999,81,8.2,,75,2020-03-14 18:03:26,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.81,999,81,8.2,,75,2020-03-14 18:03:26,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.84,998,81,8.2,,75,2020-03-14 18:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.84,998,81,8.2,,75,2020-03-14 18:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10d,283.84,998,81,8.2,,75,2020-03-14 18:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.85,998,81,8.2,,75,2020-03-14 18:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.85,998,81,8.2,,75,2020-03-14 18:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.85,998,81,8.7,,40,2020-03-14 18:40:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.85,998,81,8.7,,40,2020-03-14 18:40:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.82,998,81,8.7,,40,2020-03-14 18:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.81,998,81,8.7,,40,2020-03-14 18:55:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.91,998,81,8.7,,40,2020-03-14 19:00:04,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.91,998,81,8.7,,40,2020-03-14 19:00:04,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.91,998,81,8.7,,40,2020-03-14 19:00:04,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.71,998,93,8.7,,75,2020-03-14 19:15:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.64,998,93,8.7,,75,2020-03-14 19:20:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.57,998,93,8.7,,75,2020-03-14 19:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.57,998,93,8.7,,75,2020-03-14 19:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.57,998,93,8.7,,75,2020-03-14 19:25:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.46,998,93,7.7,,75,2020-03-14 19:40:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.46,998,93,7.7,,75,2020-03-14 19:40:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.46,998,93,7.7,,75,2020-03-14 19:40:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.45,998,93,7.7,,75,2020-03-14 19:55:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.45,998,93,7.7,,75,2020-03-14 20:00:05,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.43,998,93,7.7,,75,2020-03-14 20:05:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,520,Rain,light intensity shower rain,09n,283.43,998,93,7.7,,75,2020-03-14 20:05:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.25,998,87,7.7,,40,2020-03-14 20:15:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.28,998,87,7.7,,40,2020-03-14 20:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.28,998,87,7.7,,40,2020-03-14 20:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.28,998,87,7.7,,40,2020-03-14 20:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.22,998,87,7.7,,40,2020-03-14 20:35:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.22,998,87,7.7,,40,2020-03-14 20:35:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.21,997,87,7.7,,40,2020-03-14 20:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.21,997,87,7.7,,40,2020-03-14 20:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,500,Rain,light rain,10n,283.21,997,87,7.7,,40,2020-03-14 20:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,283.11,997,87,7.7,,40,2020-03-14 21:00:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,283.11,997,87,7.7,,40,2020-03-14 21:00:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,283.09,997,81,8.2,,40,2020-03-14 21:10:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,283.1,997,81,8.2,,40,2020-03-14 21:12:30,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,282.95,997,81,8.2,,40,2020-03-14 21:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,282.95,997,81,8.2,,40,2020-03-14 21:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,282.86,997,81,8.2,,40,2020-03-14 21:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,282.86,997,81,8.2,,40,2020-03-14 21:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,802,Clouds,scattered clouds,03n,282.86,997,81,8.2,,40,2020-03-14 21:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.71,997,81,6.7,,75,2020-03-14 21:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.6,997,81,6.7,,75,2020-03-14 21:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.71,997,81,6.7,,75,2020-03-14 21:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.5,997,81,6.7,,75,2020-03-14 22:00:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.47,997,81,6.7,,75,2020-03-14 22:05:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.38,997,81,6.7,,75,2020-03-14 22:10:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,310,Drizzle,light intensity drizzle rain,09n,282.47,997,81,6.7,,75,2020-03-14 22:05:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.89,997,81,5.7,,75,2020-03-14 22:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.89,997,81,5.7,,75,2020-03-14 22:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.88,997,81,5.7,,75,2020-03-14 22:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.88,997,81,5.7,,75,2020-03-14 22:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.88,997,81,5.7,,75,2020-03-14 22:30:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.88,997,76,7.2,,75,2020-03-14 22:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.78,997,76,7.2,,75,2020-03-14 22:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.78,997,76,7.2,,75,2020-03-14 22:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.78,997,76,7.2,,75,2020-03-14 22:50:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.77,997,76,7.2,,75,2020-03-14 23:00:03,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.77,997,76,7.2,,75,2020-03-14 23:00:03,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.77,997,76,7.2,,75,2020-03-14 23:00:03,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.23,997,81,6.7,,75,2020-03-14 23:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.23,997,81,6.7,,75,2020-03-14 23:20:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.22,997,81,6.7,,75,2020-03-14 23:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.22,997,81,6.7,,75,2020-03-14 23:30:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.23,997,81,6.7,,75,2020-03-14 23:40:01,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.24,997,75,7.2,,75,2020-03-14 23:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.24,997,75,7.2,,75,2020-03-14 23:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.24,997,75,7.2,,75,2020-03-14 23:45:02,2020-03-14 06:41:12,2020-03-14 18:27:08
-6.25,53.36,803,Clouds,broken clouds,04n,281.23,997,75,7.2,,75,2020-03-14 23:56:54,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,281.03,997,75,7.2,,75,2020-03-15 00:05:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,281.03,997,75,7.2,,75,2020-03-15 00:05:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,281.03,997,75,7.2,,75,2020-03-15 00:05:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.96,997,75,6.7,,75,2020-03-15 00:20:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.96,997,75,6.7,,75,2020-03-15 00:25:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.96,997,75,6.7,,75,2020-03-15 00:25:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.89,997,75,6.7,,75,2020-03-15 00:35:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.9,997,75,6.7,,75,2020-03-15 00:40:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.9,997,75,6.7,,75,2020-03-15 00:40:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.89,997,75,6.7,,75,2020-03-15 00:50:03,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.88,997,75,6.7,,75,2020-03-15 00:55:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.88,997,75,6.7,,75,2020-03-15 00:55:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.88,997,75,6.7,,75,2020-03-15 00:55:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.88,997,75,6.7,,75,2020-03-15 01:00:03,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.45,997,81,6.7,,75,2020-03-15 01:15:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.45,997,81,6.7,,75,2020-03-15 01:15:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.49,997,81,6.7,,75,2020-03-15 01:25:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.49,997,81,6.7,,75,2020-03-15 01:30:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.49,997,81,6.7,,75,2020-03-15 01:25:01,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.48,997,75,6.7,,75,2020-03-15 01:40:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.48,997,75,6.7,,75,2020-03-15 01:40:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.48,997,75,6.7,,75,2020-03-15 01:40:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.09,997,75,6.7,,75,2020-03-15 01:55:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.09,997,75,6.7,,75,2020-03-15 02:00:02,2020-03-15 06:38:47,2020-03-15 18:28:58
-6.25,53.36,803,Clouds,broken clouds,04n,280.09,997,75,6.7,,75,2020-03-15 02:00:02,2020-03-15 06:38:47,2020-03-15 18:28:58
